Wls,LMS_low,LMS_low_pos,LMS_low_neg,LMS_high,LMS_high_pos,LMS_high_neg,Mel_low,Mel_low_pos,Mel_low_neg,Mel_high,Mel_high_pos,Mel_high_neg
671,0.00821471215099629,0.00770866253963199,0.0087204640220071,0.00734803460872441,0.000398373259377511,0.01429736494175,0.00650075172715058,0.000502324518792267,0.0124989063406454,0.00903882097993203,0.0100659558245097,0.00801186147614735
672,0.0075145,0.0070655,0.007963,0.006751,0.00039897,0.013103,0.005985,0.00050305,0.0114665,0.008247,0.0095,0.006994
673,0.00676703515935789,0.00637489957261165,0.00715858233490833,0.00611027853417798,0.000403628447284002,0.0118170006537781,0.00542293392654171,0.000503731845620257,0.0103419855683409,0.00741364577104337,0.00900177445901322,0.00582567721247789
674,0.0059765,0.005641,0.0063115,0.0054295,0.00040707,0.010452,0.0048188,0.000498835,0.009139,0.00654,0.008473,0.0046073
675,0.00516188471157214,0.0048815579199214,0.00544199413835957,0.00472375750456369,0.00040478982648648,0.0090428199431375,0.00418710006668257,0.000483258098726704,0.00789121388599087,0.0056424521858945,0.00782207133943746,0.00346292342394111
676,0.0043819,0.00415105,0.0046128,0.00403825,0.00039809,0.0076785,0.0035703,0.000458725,0.006682,0.00478485,0.0070415,0.00252805
677,0.00368493849435354,0.00349448124770276,0.00387550361165338,0.00341086019756725,0.000389370996770076,0.00643234457367186,0.003004272056728,0.000428437009472929,0.00558015263769557,0.00402100173537865,0.00614594018323696,0.00189598534175769
678,0.0030384,0.00288225,0.0031946,0.0028201,0.00037962,0.0052605,0.00247055,0.00039468,0.00454645,0.0033171,0.0051545,0.0014798
679,0.00240787381101372,0.00228352958926755,0.0025322289150269,0.00224433295516729,0.000369962436433214,0.00411867051217507,0.00194988670640544,0.000359731363381582,0.00354006306322683,0.00263605337259091,0.00410410542761469,0.00116812270902813
680,0.0018327,0.0017372,0.0019282,0.0017207,0.00036349,0.00307795,0.00147425,0.00032675,0.00262175,0.00201525,0.0030985,0.00093205
681,0.0013602537615916,0.00128927539522703,0.001431230728239,0.00129190798176359,0.000362776132497067,0.00222107337762785,0.00108108736765024,0.000298970037000742,0.00186317010939711,0.00150089102425772,0.00224021935630428,0.000761567572129773
682,0.0009963,0.0009446,0.001048,0.00096415,0.000366355,0.00156195,0.00077855,0.000279045,0.001278,0.00109995,0.00156015,0.00063975
683,0.000735554892619893,0.000697343829824312,0.000773766922017084,0.000732703867778364,0.000371233658578518,0.00109419847731351,0.000565202572993616,0.000268016613615449,0.000862350249184739,0.000809207530378221,0.00106710464716819,0.000551329502452772
684,0.00057015,0.00054015,0.00060015,0.0005857,0.00037235,0.0007991,0.00043056,0.00026106,0.00060005,0.0006239,0.00075325,0.00049458
685,0.000486246667928832,0.000460198660475717,0.000512291583692662,0.000507496547122957,0.00036686798318886,0.000648157713118107,0.000359763590375301,0.000253852883537463,0.000465675143863937,0.0005316507292294,0.000595818305022953,0.000467492543059139
686,0.00044871,0.000424345,0.00047307,0.00047451,0.000362925,0.0005861,0.00032951,0.00024995,0.00040907,0.000491175,0.00052895,0.000453385
687,0.000423869685664778,0.000400723403272819,0.000447012993212268,0.000462779318729807,0.000367225033666043,0.000558339420214061,0.000316804315505178,0.0002523856022347,0.000381222300359514,0.00046230017770418,0.000488347757739995,0.000436239075310674
688,0.00040521,0.00038291,0.00042751,0.000454775,0.000369765,0.0005398,0.00030833,0.000254235,0.000362425,0.00043821,0.000459055,0.000417365
689,0.000392295214412056,0.000370352101433005,0.000414238943458267,0.000438973052957815,0.00036071250714697,0.000517240856025647,0.000296359772603985,0.000249172832523736,0.000343547529698006,0.00041933043495388,0.000437997539017068,0.000400669280698166
690,0.000381855,0.00036054,0.00040317,0.00042144,0.000347625,0.00049525,0.000285845,0.00024323,0.00032846,0.0004017,0.00042029,0.000383115
691,0.000370769456686998,0.000351001940995159,0.000390536857954666,0.000409468469438935,0.000338927437746078,0.000480004030683352,0.000281738469078883,0.000242246192670356,0.000321227580848461,0.000381313707480298,0.000401269586191732,0.000361360051896662
692,0.000359355,0.000341375,0.000377335,0.000397665,0.000329125,0.000466205,0.00027632,0.00023894,0.000313695,0.00035838,0.000378975,0.000337785
693,0.000349396333839952,0.000332656384586357,0.00036613612472307,0.000381584944286446,0.000313307116868719,0.000449864896240947,0.000262725726080485,0.000226906146794839,0.000298542771908148,0.000335220360124926,0.000354222866216003,0.000316217386715187
694,0.000345115,0.000329175,0.000361055,0.000373265,0.00030282,0.00044371,0.00025019,0.000216365,0.000284015,0.000318395,0.00033624,0.00030055
695,0.000351448957953193,0.000336145020659411,0.000366753643153053,0.00038522237841528,0.000307910969779045,0.000462529509352861,0.000247688001599177,0.000216947345150287,0.000278426956518946,0.000312656727019997,0.000332193948944254,0.000293119776242592
696,0.000373765,0.00035899,0.00038854,0.000415415,0.000318175,0.00051265,0.00024706,0.0002193,0.000274815,0.00031129,0.000332605,0.000289975
697,0.000417173459347277,0.000402996657775999,0.000431346802664719,0.000460219917052432,0.0003208765040151,0.000599565191347609,0.000239099142522807,0.000213031347604014,0.000265160652016067,0.000306311481795086,0.000326756963006979,0.000285865383314445
698,0.00048533,0.000472695,0.00049796,0.00052425,0.00031461,0.0007339,0.000227545,0.00020258,0.000252505,0.000296135,0.000315635,0.000276635
699,0.000586544704657699,0.000576978348236592,0.000596109771188073,0.000620580453374991,0.000305098639160554,0.000936073475256704,0.000218957303309596,0.000195652264433656,0.000242260435416785,0.000282071095799658,0.000303422574027828,0.000260722440499626
700,0.0007492,0.00074295,0.00075545,0.0007879,0.00031525,0.00126055,0.00021823,0.000198195,0.000238265,0.00027062,0.000295395,0.00024585
701,0.000992729597021925,0.000988886824277633,0.00099656661258299,0.0010512663944476,0.000364989564342684,0.00173752215762557,0.00022624976923881,0.000211438344661362,0.000241059481316794,0.000266667260006282,0.000294593365881709,0.000238744854687049
702,0.0012807,0.00127955,0.00128185,0.0013556,0.00044513,0.00226605,0.00022954,0.000219505,0.00023957,0.00026345,0.00029403,0.00023287
703,0.0015732406572546,0.00157617372965288,0.00157033752847997,0.0016449102188346,0.00055043060346871,0.002739412894241,0.000217711119735163,0.000209998731920894,0.000225416639316039,0.000254447989175213,0.000287442087445336,0.000221450015752177
704,0.0018726,0.0018794,0.00186585,0.0019397,0.00072055,0.0031589,0.000207085,0.000201555,0.00021261,0.00024576,0.000281495,0.00021002
705,0.00218692027395968,0.00219591825711086,0.00217795202349714,0.002266842730214,0.000992368021782477,0.00354132626541044,0.000213472626820539,0.00021279047765506,0.000214155836419049,0.000244121408292864,0.000283751409336947,0.000204489457304244
706,0.0025058,0.0025172,0.0024944,0.0026022,0.00134675,0.0038576,0.00022393,0.000231215,0.00021665,0.000246195,0.000292435,0.000199955
707,0.00282220324690669,0.00283797199190368,0.00280642937753147,0.00292372511030942,0.00176668855940138,0.00408069454411723,0.000228359622982683,0.000249753732458864,0.000206967515007765,0.00025161325265333,0.000311583525206876,0.000191640280030847
708,0.0031611,0.0031812,0.003141,0.00326875,0.0022997,0.00423775,0.000256805,0.0003141,0.00019951,0.00028196,0.00037783,0.00018609
709,0.00354080423841356,0.00356323127527442,0.00351837421637699,0.00366767557854834,0.002976927740612,0.00435840180812062,0.000338335756248729,0.000468738342509483,0.000207939728549893,0.000357119331093816,0.000525675739835548,0.000188578172572367
710,0.003921,0.0039457,0.0038963,0.0040638,0.0036995,0.0044281,0.000457985,0.00070055,0.000215435,0.000468225,0.0007485,0.000187975
711,0.00425581729943906,0.00428470290699865,0.00422695500696057,0.00439587257549722,0.00436330047815063,0.00442844822340029,0.0005970848520224,0.000988738522503202,0.000205447320792665,0.000603759422971406,0.00103303539045093,0.000174498279679685
712,0.0045358,0.0045689,0.00450275,0.00467155,0.00497325,0.00436985,0.0007662,0.0013394,0.000193005,0.00077035,0.00138055,0.00016016
713,0.00475736406383018,0.00479265084673098,0.00472213700578075,0.00490505911946278,0.00554861409678548,0.00426151154827824,0.000973244835661672,0.00175237006747771,0.000194102863279449,0.000971703602020562,0.00178599269836072,0.000157448083708893
714,0.004904,0.00494055,0.0048675,0.005068,0.006057,0.00407905,0.0011863,0.00217555,0.000197025,0.0011817,0.0022045,0.00015896
715,0.00495636394524021,0.00499449995607743,0.00491825321991644,0.00512575969665168,0.00645964938470746,0.00379199308348676,0.00137148393033091,0.00255449995758597,0.000188464976089541,0.00137152929394635,0.00258806881610619,0.000155051260484745
716,0.0048967,0.0049354,0.004858,0.0050615,0.006744,0.0033791,0.0015269,0.00287735,0.000176465,0.00153145,0.00291595,0.000147
717,0.00471653640520899,0.00475338057895928,0.00467968136455348,0.00487222709393052,0.00690281961438467,0.00284154111777471,0.00165513819301468,0.00313878635217843,0.000171486607362388,0.00165637297219405,0.00317380078721452,0.000138986249352129
718,0.00444295,0.0044765,0.0044094,0.00459255,0.006924,0.0022609,0.00174475,0.00331715,0.00017232,0.00174075,0.00334565,0.000135875
719,0.00411092168392384,0.00414111522808543,0.00408075882186965,0.00426228192762624,0.00679919715775385,0.00172536119541439,0.00178572579761035,0.00339662338370032,0.000174796094460907,0.00178076631727746,0.00342197178503573,0.000139556867106739
720,0.0037515,0.00377885,0.0037242,0.00390445,0.00654,0.0012691,0.00178785,0.0034011,0.00017458,0.00178,0.00342065,0.00013934
721,0.00339085810909566,0.00341604600869899,0.00336570209796794,0.00353788894556452,0.00616651675459991,0.00090938285056771,0.00176498986654391,0.00336086386302028,0.000169105889793984,0.00174693050869611,0.00336707457264257,0.000126816282220917
722,0.0030396,0.00306265,0.00301655,0.00318145,0.005713,0.00064985,0.00172755,0.00329205,0.00016305,0.00170225,0.00328925,0.000115295
723,0.00270268337969354,0.00272306323711862,0.0026822890362586,0.00284776854011569,0.00521121707384651,0.000484241152314764,0.00168203348621399,0.00320348991421856,0.000160590346363158,0.00166250539793811,0.00320719867439401,0.000117792379009595
724,0.00237805,0.0023959,0.0023602,0.0025246,0.00466885,0.00038032,0.0016228,0.00308895,0.00015667,0.00161545,0.0031064,0.000124435
725,0.00206258337213019,0.00207876354282653,0.00204644175699768,0.00219836814397271,0.00409107745001406,0.000305645665173235,0.00154069493860011,0.00293515148010547,0.000146250224753386,0.00154272914955146,0.0029624494797814,0.000123007326740705
726,0.00175595,0.001771,0.00174095,0.00187505,0.00349715,0.000252935,0.00142465,0.0027157,0.0001336,0.00143035,0.00274595,0.000114815
727,0.0014619768817857,0.00147584509157525,0.0014481064357507,0.00156745888399346,0.00291398562609725,0.000220928061992295,0.00126969300938557,0.00241491041535954,0.000124471879623298,0.00127353425385606,0.0024419096564804,0.000105184564027586
728,0.00119835,0.00121035,0.0011863,0.0012962,0.0023851,0.0002073,0.00109715,0.00207305,0.000121245,0.0011,0.00209795,0.000102005
729,0.000980277850726993,0.000989437340872473,0.000971088749999531,0.00107682757005343,0.00194596129559695,0.000207670836857584,0.000930489273857599,0.00173700060845635,0.000123966631753422,0.000939352585024315,0.00176766814429701,0.00011098191714895
730,0.0007992,0.0008057,0.0007927,0.0008969,0.00158325,0.000210505,0.00077545,0.00142415,0.00012673,0.00079625,0.00146595,0.000126525
731,0.000646305465306324,0.000651518044934858,0.000641069814251178,0.000743987085792805,0.00128195044151494,0.000205985465577369,0.000637387395184032,0.00115051840081505,0.000124230968363013,0.000670780406046685,0.00120224901633156,0.000139313392376614
732,0.00053555,0.00054075,0.0005303,0.0006337,0.00106905,0.000198325,0.00053785,0.00095615,0.00011953,0.0005697,0.001003,0.0001364
733,0.000482880288047712,0.000488622354388095,0.000477110742995758,0.000583336586775347,0.000973536938343293,0.000193109175832941,0.000496648645406273,0.000876757038283445,0.000116540744794525,0.000504863290788947,0.000897529540376749,0.000112161388344595
734,0.00048944,0.000494355,0.00048453,0.0005889,0.0009904,0.000187385,0.00051045,0.0009067,0.000114225,0.00050185,0.00090975,9.3895e-05
735,0.00054826338250283,0.000549856912512761,0.000546673463765789,0.000639372817105807,0.00110047680511189,0.000178303456090868,0.000567743023190874,0.00102459094605117,0.000110934802458888,0.000574860180797528,0.00104395157216144,0.000105750429245007
736,0.00063475,0.0006338,0.0006357,0.00071695,0.001262,0.00017197,0.00064745,0.0011874,0.000107535,0.00067885,0.00123135,0.000126365
737,0.00072328118194097,0.000723464370560861,0.000723125401941087,0.000802340894801426,0.00143178084120915,0.000172945124803588,0.00072861051183023,0.00135242292751188,0.000104806920369924,0.00076573973602094,0.00140063292097747,0.000130835019675376
738,0.0008018,0.0008038,0.00079985,0.0008771,0.00158355,0.000170655,0.0008003,0.0014999,0.000100685,0.00083455,0.00154345,0.000125605
739,0.000863085639733292,0.000864486230243795,0.000861716178469863,0.000928563603688489,0.00170071858005149,0.000156411669694781,0.000855789929488205,0.00161826109390131,9.33043910614156e-05,0.00089428087511871,0.00166563549392867,0.00012289636705349
740,0.0009057,0.00090645,0.00090495,0.00096635,0.0017885,0.000144205,0.0008951,0.00170575,8.445e-05,0.00094675,0.0017668,0.00012669
741,0.000931832509125863,0.000934290708463959,0.000929366134179462,0.00100101719044462,0.00185548233858488,0.000146525696417288,0.000920411020216951,0.00176452644688286,7.63067653844133e-05,0.000991005513504219,0.00184503760330785,0.000136942637110665
742,0.0009524,0.00095605,0.00094875,0.0010246,0.00190195,0.00014719,0.0009358,0.0018026,6.901e-05,0.0010222,0.0018986,0.000145755
743,0.000977415573763256,0.00097886968590037,0.000975969284812291,0.00103106138453303,0.001930639565609,0.000131423044636067,0.000946978489643992,0.00183038311856723,6.35685474009313e-05,0.00103826582086441,0.00193030159283993,0.00014622183450385
744,0.00100455,0.00100285,0.00100625,0.0010406,0.0019624,0.00011876,0.0009643,0.00186205,6.6535e-05,0.00105215,0.00196105,0.00014327
745,0.00103005519582111,0.00102716804793456,0.00103291297657137,0.00107245602142324,0.00201567814897912,0.000129214625038444,0.000995393771207079,0.00190829107884821,8.24927950118616e-05,0.00107673120303813,0.00200994352533242,0.000143501274873936
746,0.00105685,0.00105435,0.0010593,0.0011158,0.0020812,0.000150405,0.00103235,0.0019621,0.000102605,0.0011096,0.00207075,0.000148385
747,0.0010866323929523,0.00108513937236139,0.00108809130890221,0.00115441452977399,0.00214283533847453,0.000166029705210157,0.00106465267552769,0.00201170881603991,0.000117586522551622,0.00114248436698308,0.0021287243058304,0.000156184941000405
748,0.00110955,0.0011098,0.0011093,0.0011806,0.00218475,0.000176505,0.0010869,0.002044,0.00012978,0.00115895,0.0021604,0.000157475
749,0.0011145214823697,0.00111690571261988,0.00111216553781977,0.00118723585948078,0.00219009299712277,0.00018442467912093,0.00109357052668216,0.00204424240699214,0.000142899864781649,0.00114748132902955,0.002146784251346,0.000148178961124444
750,0.0010971,0.00109875,0.0010955,0.001161,0.00213765,0.000184375,0.00107355,0.0019926,0.00015452,0.0011244,0.0020955,0.00015331
751,0.0010557566775689,0.00105166277715908,0.00105991528981872,0.00109461703230289,0.00201668017303439,0.000172565953306124,0.00101957771774367,0.00187817155599152,0.00016098651832178,0.00110354656689873,0.00201640743878561,0.000190691089501819
752,0.000994,0.0009844,0.00100365,0.0010112,0.0018627,0.00015971,0.0009454,0.0017309,0.000159875,0.001061,0.0019017,0.000220295
753,0.0009197455573547,0.000910080678743801,0.000929404552905363,0.000937358511307673,0.00171776756073966,0.000156965882654573,0.000869862352343158,0.00158780261904177,0.000151893436931231,0.000979601153375524,0.00175259224351157,0.00020659730586828
754,0.0008535,0.00084685,0.0008601,0.0008833,0.00160385,0.000162775,0.0008112,0.00147335,0.00014905,0.000907,0.00162405,0.000189935
755,0.000813579843012299,0.000809333257865716,0.000817791498559831,0.000852380172466422,0.00153303083400697,0.000171758016075584,0.000781529122883696,0.00140334921784139,0.000159760358953297,0.000887542569599174,0.00156481108716809,0.00021026156202506
756,0.00079695,0.00079305,0.00080085,0.00083695,0.00149795,0.00017597,0.0007691,0.0013715,0.00016677,0.00088755,0.00154495,0.000230135
757,0.000795716320596103,0.000789742539793335,0.000801698202855314,0.000829302048826638,0.00148819035323246,0.000170413303043091,0.000760439906122058,0.00136669425959267,0.000154199502255583,0.000868059818227781,0.00152626340781605,0.00020982832103148
758,0.0008039,0.00079515,0.00081265,0.0008325,0.00150055,0.000164445,0.00075905,0.0013807,0.00013734,0.000847,0.0015161,0.00017787
759,0.000817542374603291,0.000807065332960942,0.000828015690018914,0.000850155382227027,0.0015317265030632,0.000168610021752053,0.000770623752628074,0.00140699874378793,0.000134162882024373,0.000849043157489702,0.0015284102815677,0.000169672028849021
760,0.00083885,0.0008275,0.0008502,0.0008773,0.0015708,0.00018385,0.00079265,0.00144305,0.00014219,0.00086895,0.001558,0.000179925
761,0.000869182930990735,0.000857252378362895,0.000881120287069031,0.000907870172265256,0.00160784738451473,0.000207923484948699,0.000820290083365647,0.00148579826525562,0.000154779594646925,0.000895836301813409,0.00159569546591314,0.000196009188572435
762,0.00090035,0.00088805,0.00091265,0.00094,0.00164455,0.00023546,0.0008476,0.00152615,0.000169085,0.00092615,0.00163555,0.000216785
763,0.000920819651433768,0.000908393903587477,0.000933215661704963,0.000968420178711951,0.00167653395887788,0.000260334788453152,0.000867190913909336,0.00155168319518958,0.000182711239387925,0.000953324135256661,0.00166636410477975,0.000240334341861239
764,0.00091525,0.00090295,0.0009275,0.00097005,0.0016636,0.000276535,0.000867,0.0015427,0.000191275,0.0009514,0.0016527,0.000250145
765,0.000873463463274191,0.000861390757287198,0.000885504566111118,0.00092619286288694,0.00157202302997375,0.000280346736238694,0.000836558760997008,0.00148169395398604,0.000191394197801375,0.000901567157159947,0.00156738561496785,0.00023574219398261
766,0.00080975,0.00079725,0.00082225,0.0008535,0.0014298,0.00027714,0.00077645,0.0013672,0.00018568,0.000833,0.00144055,0.000225395
767,0.000741845245469468,0.000727736817263731,0.000755966073850564,0.00077390211974029,0.00127469892122712,0.000273072641592072,0.000692555292102632,0.00120775973886625,0.000177326969406577,0.000776200986103553,0.00130833718534883,0.00024401438220832
768,0.0006768,0.0006609,0.0006927,0.0006951,0.00112185,0.00026837,0.0006009,0.0010359,0.00016587,0.000719,0.00117365,0.000264335
769,0.000619011804847936,0.00060219322365788,0.000635799888486627,0.000623542408151901,0.000982487535117778,0.000264638947393017,0.000519165070592465,0.000885260840548974,0.000153045424572318,0.000648610148425843,0.00103737814363683,0.00025985840218411
770,0.00057295,0.00055585,0.00059,0.0005749,0.0008749,0.000274945,0.00046151,0.00076995,0.000153055,0.00059245,0.0009256,0.00025933
771,0.000538049410138788,0.000521091538104751,0.00055497187220293,0.000557028247652105,0.000807519688301772,0.000306587818835858,0.000432411925527509,0.000690296898937857,0.00017451258230415,0.000570845920193075,0.000853837740103856,0.000287877009055238
772,0.000493535,0.00047831,0.00050875,0.0005373,0.0007423,0.000332345,0.00040114,0.00061105,0.000191215,0.00053555,0.0007702,0.00030091
773,0.00042406117959691,0.000412818748923116,0.000435303247701653,0.000486136476239679,0.000644758711675134,0.00032752790226355,0.000341340352297497,0.000502697188699599,0.000179974871211082,0.000446155545801858,0.000631806520947746,0.000260510436594936
774,0.00035621,0.000348445,0.000363975,0.000426635,0.00054115,0.000312105,0.000279375,0.000394265,0.000164485,0.000362195,0.000499235,0.00022516
775,0.00031908774647357,0.000311566591202787,0.000326611386990458,0.000388035222389178,0.000464874839997691,0.000311181822109941,0.000244790415282501,0.000318898721263746,0.000170686682851523,0.000345277521599493,0.00043688680110516,0.000253668119565017
776,0.00030997,0.00030025,0.000319695,0.00037147,0.000417185,0.000325755,0.000227155,0.00026768,0.000186635,0.00036538,0.000421,0.000309755
777,0.00031773470950881,0.000304968011265738,0.000330504954336514,0.000371204509203607,0.000391743178334103,0.000350669809296686,0.0002109254865725,0.000225690426245418,0.000196163397382826,0.000379378117800169,0.000413367524631613,0.000345384585144994
778,0.0003295,0.00031413,0.00034487,0.00038214,0.000384005,0.000380275,0.00020009,0.000196075,0.000204105,0.000383375,0.000406165,0.000360585
779,0.00033194404049119,0.000315629488734262,0.000348256295663486,0.000399336740796393,0.000389874321665897,0.000408795190703314,0.0002035195134275,0.000186494573754582,0.000220542852617174,0.000383280632199831,0.000399163725368387,0.000367400414855006
780,0.000311745,0.00029736,0.00032613,0.000417855,0.000405255,0.000430455,0.000230085,0.00020461,0.00025556,0.000385005,0.000392135,0.000377875
